parent_account,amount
113708432AEE6013A93FE,7
BC5A6D1CFF8C3EFE5D261,7
C849E0F5BE63D1F5B2DC1,7
04D30843FA89628ECD62A,7
958E587E6B1A3F52881F0,7
8D2901A345944054EE33D,7
0F99A104E1756BB0D3035,7
AE513BA6FF012567FE768,7
3E104C68D1E138432941A,7
5709DC6653F983DFF700F,7
3C978AB90361840EC12FA,7
3C57C00C7A2ECBD49C8AC,7
0F315B4E381CEE195F985,7
F28CA380D1C23BD6DB791,7
CEB366092E5A978606209,7
CED6DC0439D4DC67C514E,7
24EDAB62EC9332B8E6F67,7
250D441F9151BAD9CD06F,7
0E97E9DA085345CB5E3AC,7
3BCACCF5850D5EE56353C,7
57C5D2E1D5EF3584DA1F2,7
177EA2FBA1215B5C5398C,7
3B87C8C9E7D44AB944E04,7
85640D1043EB3FF812C71,7
84C1CDCBBFC907EF1B839,7
CC35553D3C71D05FAB3A9,7
FE16E38A61C5995392D90,7
50E2D62E35DCC29CDA325,7
4FA25781AFDD8BFE24495,7
91C05021031E15D330A87,7
ADD9DE6D730CFA10B3C6F,7
10A4FDAFB326F5EAFB737,7
92026A9480AEE416DDA62,7
3F8786241A3B458275D5F,7
222FDD6606268DD1E9722,7
04A0FA7CE39B438F0770B,7
B597CC5C9BB5A100F8FD8,7
AC107A9207112EE2A7006,7
3F3B8C70BF295013325DC,7
900FB27F2FDF9D04A8507,7
C8A0A26734655A36CB4F5,7
CB1E0F91810D40318FE39,7
3B84447665494C3F6958F,6
FC001CB8199000E1D0A49,6
024CD4FBCD42338A0BCE7,6
390E56874A69C69EB35E6,6
E349D17B72B935BE0B98F,6
646DFA1EDC03BCCC8170E,6
0197AFB537B22C102F97E,6
6457E35501401970B2720,6
FEC17B5F13C0BC3EB2474,6
6567C114374F8898F80FC,6
654CEB5F1EBAED2E774C9,6
3D14DE7C17E22A9355916,6
2E8B18DA97B7328EA0F2E,6
E2019CA55FDAA2E1B5DB1,6
43DB1C341573B9B98BDF9,6
39853457BB6E3BCDFEACC,6
3E99FC9E9D0BABA791691,6
F15867C1AC5EC7CF0B501,6
496433A56FA4AF812D9ED,6
F9B7F43C412B5DA6F590F,6
4D998EB49EB757212CF8D,6
350ACDB9474ECA416E940,6
F4B21468D11DF88CA68EC,6
34C50B0387E4FA8124EB7,6
51E7AD349FD108CC9D876,6
5E25C05DF69C598447D59,6
EC5E286FF960712A5B014,6
EE1B31597271F414B2CEA,6
F3FFCEDAEB9BF6E37AC5B,6
3464219C56425D90C0609,6
F363A1139A2E2EC6058BB,6
550F03047F48014DD29F0,6
5C4628E30C81BD41E8402,6
F329CD60A65E836377C10,6
054AB11D252B1E2736CF7,6
57148EC6C85A57A7B902A,6
5720EC63585A5A75FBA7F,6
5AA1FC7DC92AECB9B7694,6
5A42EDB8C287772D237B8,6
F16162D5ED4E1A48EF2AD,6
3346CE1BA6F5F7CC73EA9,6
58865F4B11EB6D70A7CE4,6
EA0FCDE7132537CB82D91,6
E9CA88DD24DC240A1DEE4,6
E529BDE153E1B68FD9409,6
4D6D3DF508C3415A0D309,6
45F1F686F9828480BB846,6
30402A78C16AF88F549EC,6
0289A80DB2943E0D912D6,6
E60BF013A344632D6EEF8,6
48010A327075E87A39E73,6
E65F9A680F9156ECA32F8,6
07C133437D957F7FE0CA1,6
36CD4912851F606A65A6C,6
E67D1A11CE57E5C0CF50D,6
E7A397645879B540C58F2,6
36997AF71EEF026C01BE3,6
F776C86071F236448FF78,6
4A1534CF1C65A4BB63B64,6
3659ED71EE2637389FA2B,6
E7EA0FA8A3F5682F83DFA,6
F705E60CF1FC0C294C1B3,6
4B4E1BC91F45D135A7019,6
4B82C4778740EB56D7EAA,6
610690C1F185CF5EAA579,6
E903E4370A5206D447B50,6
F6A9EFE8A21303D20EF2E,6
527A9BD200FB1F4660003,6
B1337CC3C4FE895DBA0EC,6
2E11466B678B275F85AB1,6
9862CD162629AC704A795,6
95386F67A4A4713E39FC5,6
963EDDCE6F66C375DA60B,6
9719B527D793DFD1317BF,6
20087603C03D901230902,6
9744CEB751ED601C42AC2,6
C4F5B5D0BED28F886268C,6
98A1AA5B648A43A9C3D27,6
940F10FC32E01DCC83376,6
98BC7352746595D366BBA,6
C4BD0F8A6A7D3059AEA05,6
C45B3B7894D717E72DC5A,6
C341EDE8259E5EFD20CAB,6
C1F4B6F55701A1F086851,6
9A7B97D52B8CAB97E0248,6
2120AE7146055B245A56C,6
216756DAC030B0FB64FEC,6
D32166ADF20ECB52A86EE,6
CD6F92D3612011EF73A92,6
8402F9CE40EB7024DF136,6
CF065B63B07EA142A8E36,6
0EC7960275087C6F65461,6
8946BCE2579D48B0A56D3,6
89A6DCBE0D3351F623205,6
CE58C3A06B2E51E427EBD,6
8B1BBCB8F182BA7DAFF74,6
91B0D628346B23E9E0ECB,6
8E14085CAB8548A2E4743,6
CC4414031BE692A995387,6
8F05B2FD552A3E2B3E70C,6
9004DE2651CBFFA98CF8B,6
90AF1D5AEF78E0F654EE2,6
CA216C046B71CF6087CC6,6
C1DD814311B91B447155B,6
C1DC6CB7896933FB784A5,6
C17493A51555F8EA40CAE,6
ADCDD00BD4B01FEE65C12,6
A7B2AFA7A02D429A594BE,6
B869738337144A07D369F,6
A94785CF5B86B8A9105C4,6
A99729C85569E389D3BE4,6
AA760D52A9A240B25215F,6
B58263C9C1653004109F7,6
AF2B3766FCE4B3D1AEC15,6
9BED63156259CF2658EA9,6
B42EE9577534D205E862A,6
16E98DD84EFD009490C00,6
AF5FFAC481D002A800D49,6
17A6CA6A0C062CF975B4C,6
B232F0C03624B49B00BB0,6
B0AD23F1FB18AB02F5A68,6
A74D6A4188637F6B77560,6
B9040598AE84D9CD96842,6
A6AF888FABD3267E07DFC,6
A6A553F1F75F295EA62BB,6
BA5B54775F5DC83C87F3E,6
BAB24137E792526013300,6
A51CE146BD7FC49576322,6
BCD5A4F0926BA859EA46D,6
1AFCC97B2E46F0658D964,6
BE08BB5768D6978FBC54A,6
9F94DAE280F28548804C2,6
9F80F07AEEB6CCB843DA3,6
9EF16DD3B6710ADF24AF1,6
BEDA0197268F4644CDFAE,6
9CA8A9209E2071FD724D4,6
1D4D6A38BAA5FCFA14314,6
9C4AD040C0CB620F1521C,6
D2AAA08A7219432DBBF72,6
C9AD71FF99107F9F73A8E,6
76967C961E42E77894896,6
2D509F1405767872F3A95,6
0C854BB68969F96384336,6
6C889E9AE0DCDF1B92AFB,6
2BFFFE7EEFDCAF96F8917,6
771CD959C543C79A0AD48,6
28AE30E22D4775C3531C9,6
7912C7207C3017CCEFC1B,6
6C22950DD4244D1BDE60B,6
6BAD84B13A4F497643416,6
7711E9A630C172BE95534,6
D5AB9B26654E38CA0CECF,6
D587A5C577A0136600CF0,6
7E5D25180E913F2758952,6
D4A141AE03B4830A1E18B,6
6A1A3AC765B661A15550D,6
7F4FB2B7D76B4A785CE97,6
DBD502EAADF03C09BDE3F,6
73FE656739B8C7AA5E44C,6
0AD522105129AF52C4550,6
DC9EB655340C88DD7A3D3,6
69738962C48384ADBB018,6
A55D0860BA681F6200EC2,5
A594673E3B8B53D48141A,5
9CC0A6FAE21A3D7671464,5
A62B6F3FACC4D0A2147F1,5
DC97D674A93DB74F53716,5
E58787442D735ACFDA36C,5
F8D7EC63CA10A282AB7E6,5
BBC87EB8EEF054FDD6E95,5
DB50673FAA7573C2B3B1B,5
446E5B244E5061BEEFE91,5
C1895A9FA26BDC019C0F9,5
715F4E353B60457330BF5,5
442F542992FE6FBB76B8E,5
9B4C72CA448AEC68BCA2C,5
719AD4202C879DAE69480,5
DCCCD496C884909FF9A1B,5
A4E4F7D18AB9E9F8A62EB,5
48C232D6E15C80A16502B,5
45E0C48FEE2390EF73003,5
9EAE3996B95E932C8D4EB,5
48B86D686F94DA53D7A3C,5
6FFE9EDBBBC99D67CFA7C,5
639CC03A6C67F1D4D571E,5
6EFDBEF578A99340E3797,5
A0EB3A130EB5B71AB69E7,5
A25EFED2A5D258BE18F72,5
F97A483384F54BE71EBFF,5
645566B003E0FDAB7C2FC,5
63E852469164F162210EA,5
BCF245CCE839A96F66641,5
6ECDAB53256C1696F112C,5
E4CBBDD3836120D820A66,5
BCA1DB40151BC9E4F174F,5
9D4B9BE57B0459A02D70C,5
43FA508B6BF754F2EF854,5
431F855CBD779409763A6,5
DD28F1375B5727EEE6756,5
B2D8662F02E7F294DBA58,5
3F252012FA3A62FB2B28D,5
AE289F9EF0DFAA7BA2004,5
B49E4D3A0731A2EABB576,5
AE7C7D09F897EABD46900,5
3E0C7CEB8963186621BF8,5
FE1A1F0D92B514029E27F,5
69728CA2DC0F68622B2D6,5
FEA34C7FD6CC153921672,5
66F154B4158C9D9E870AF,5
43EC832A88D105013A3D4,5
E0EEB1EAC7909B9723465,5
66FA6F3F1F080105E89E9,5
B217340F0B5270B1E87E5,5
FF252C6109E8A563D01AF,5
B04E43018A83BA98DCA7B,5
3BB70CDE9A5658B22CFAB,5
B09C7E58ECDEF3421BC0F,5
670DA222A9583DCC2B940,5
ADAA7A985485A080E92B7,5
FD9EE5BB9D3F8BADFB5DE,5
E0481CC262BB134BCFD37,5
AD2038204885ABEBF18B3,5
6C38D8D7726A6EBC3D38D,5
43B53206A4AFF30DC3A26,5
9A62F812A80573C6EC083,5
6BA33345A9806DE4BE395,5
A7D00B408238F28F93CF1,5
41C5B98E27C18B77575D6,5
FBC5191DFE012DE11C883,5
B78693CEC9D30D9964249,5
A8C7C3E42E9F6663C7400,5
FC05BD2F7AB133C983B14,5
A924E275469E4FCD6877B,5
E43C802382097FA785570,5
A9820854EDB7F58C9184F,5
E00452E194882D3424AAC,5
6657C91CFD578BA5D8A55,5
AC0DC4D2994AC1E858525,5
B60EBC9B37DE58ECDA795,5
71AC81548CA6A535D74D3,5
80C9D5615A696D1C0FCB6,5
7302FA067A2065DD24A37,5
99DF673CB7438A0EF61B2,5
F16C8A9B90798123A109B,5
F1BBF334A7F575E27CDB5,5
86AC8CAD237588E7F8BEF,5
D4695C0AA4A6BC6118ED4,5
ED2995A81437F725AD5CA,5
7ED92F64919818EA26F24,5
89EFECB3753CB1B393F60,5
CD9E2BD95695F962D5A6E,5
CD8A72CCFE9519A0E5608,5
8ACDCDF58C3E6D8F61F02,5
CD6EB8A1D61A452CB641A,5
7BCC6A2FBB7C9D5C24246,5
D572BF62A7E76DB309582,5
8E3B559BBB0381676189C,5
8E8D0E06F298180A85CDE,5
F40D62EE33C6A83292018,5
CBE956E126CE91095B21F,5
CB6D6B953CF9316A859C6,5
5373BFB311C3BC056C780,5
869B126EF44CE4571DCB3,5
5848B64810251219F73B8,5
CF22166494C051BF36613,5
830088C9B2CAC6BBB4BE6,5
8143471FB5DD0061278CB,5
D3EA3942F55C2E2B9F1C9,5
5BDBEDA0F164E60E3B0D2,5
D2F1FEB91C8B0AA31F604,5
5CB2605B158F1EF70A5F5,5
F0903483FD0F05F4A43B5,5
5ACB7E6133016E061C385,5
D187DDB1BCB2F48F7DDB1,5
F0E9241C83B30FD3DB4DE,5
85C65B37333106B650E43,5
834D02F2410AFB5CB64BE,5
5A1B0B41F90747CCB0B95,5
F106890DD153A22047B23,5
83E392A3230A04101BF9F,5
D44C2DFC33995FE844E6D,5
599B3FB012B683221ABE7,5
847F99A8B06BA9AA6A88F,5
8485105D03B2282FCDB36,5
F452573A144169F80B734,5
F459C31F0E07071051F3B,5
CB144D5D625E6EFE0744A,5
97C0B2F415B0AECD652F2,5
4D1088CA18983DA3747BC,5
96DFE13E1364D8E8205E4,5
D8C5AF7D27DE4278DD131,5
C76ADF7D9EA7208D4D698,5
F5EAF173D082D68944945,5
76AE1F58BD3898B9801EA,5
D8CF65E90F28D1A7E0388,5
4C6E690F383D02A0BA133,5
D94CBB8E121BB9B7C3DB4,5
969261249D7D177D11A4D,5
746383BDD6280AD5845BB,5
6185E35D2D23D95E300E0,5
740FA4E50FF1E63F87BED,5
62933B804B940A8F65BF8,5
D36AAE3E9209B746418DD,5
98E1CB8456A726C5FA446,5
73469977E16663779DCD8,5
C2325113C116C462B3075,5
F5D21CF645E9A2AB376D6,5
966F47A1D33168A5E1637,5
51E656D47B8607D05D3C4,5
949857C870D822FA0DA7F,5
918DDBB0B8B1C4546348A,5
6025B0C26F65EF0CD5321,5
928DCAD275655DEA5CB11,5
4FF0A1332AFF8525A1B38,5
6881419BE4E8C737BDC78,5
4FDC18B5E3164404406D3,5
4FA9D4537655C21654C8D,5
76E51D315183FF5EC8555,5
4EEC85F4C0378D9AA0A66,5
4D7BCBDA4C62A7B8EFC5A,5
94E84510E2E1BA1FE60E2,5
60ED744A2D2562E4A7843,5
4EDAB7BF3A95809D04911,5
960267F5B7E597946E18C,5
4E582C11EB354AC2532C9,5
4DCFC1DE2C94EECA059BF,5
D8C216130076721E5D7B8,5
4D89B555E28C1DC4721D0,5
C4530975D70BD2246FD77,5
83239A8E98748F674EF50,5
00F87507BEF3C65771B36,5
00670009F913416B0E31D,5
20D50A4EA7BF18CE28BC1,5
25DC65C788CB4EFA60A26,5
21FE7BD3E3B735F6A3183,5
2BEC694145FDAC96AFDAD,5
03F2B0F493B6CAD5CE5E1,5
007BD18964F115015BF01,5
101DFB6532D09C86C4946,5
1748311C20A29C1FE1F30,5
1EF094EBE5105FF63BAEC,5
0A9AECF52BD0E48762BBB,5
13DF4083C3B1164D30704,5
3577D1A4D3702E2D30190,5
06FCC818255ADD9973118,5
0DD7F45AAE6A9F60EA982,5
29D18C41455BAFA02FDAD,5
140EAD1E47EEFF11DD241,5
169EE8071A705F4999514,5
04F36C1BFBB82C3EF970A,5
34FFAA002DC128DB54B64,5
0A1BF8782D134C4C60CF2,5
2DDB461AB68C633FA6197,5
0D853954422E7B1390F69,5
2BCC7347097AC8A6C7040,5
0C9B0974C7548B01A5CB5,5
31B4955106F0F08516509,5
2370ADCF5279A33DE6E8E,5
055A40EB5E1127776D692,5
3352663B0ADCEFDE11D28,5
3A83E2B84916F844BADEA,5
339632A55F38F2CFC09AA,5
019146290B9B600F01497,5
21651FA33F5618F70A2C2,5
0BB17BD659526FDE2F957,5
3AA23E406265119D354E0,5
0E2DA8860F3E535914E88,5
12D52EA20F1B3D1467864,5
088D6CA265B65F7887A23,5
39041A8A3DBB194D12CAF,5
33C9BAA863107AB12398F,5
02E9AC4C276A0B174EAD0,5
16855C4D914C40F0F3289,5
1B645F98A768EB166A26E,5
068C91E06EB224C6F690A,5
039609A0EE9D2B146FD44,5
245949A043F1BACE3B228,4
8A305A9EA7919C3AE651A,4
77A83FE8DC7F1C4B63117,4
87DFD4F4CACF992DDECF0,4
131B5B997B49E4BDF2780,4
51CC5C687193A93F67E58,4
E293B6701D0658ED29D36,4
E24064B63B69A5D469DB6,4
BCC9E1ADECFE7F9B15B1E,4
5130F527F90A9AEF75486,4
50FA517CFDD28B6F88F37,4
86FA199A707BEECE5C404,4
50F0D21817C51A24DDF44,4
87239EFB32C017B44176F,4
529F75328F08CB2E5E3D4,4
87397B30E61D648D94A79,4
D465B00A135B39AE0B380,4
2C80663607FBFDAB7EDED,4
059721E383FE2759FA063,4
78166059DB2C5EEBFFA10,4
2C3CE44014A7CBD4DAB08,4
5493313BCD5148C9B287E,4
0D301D48114BE9FCA07E4,4
AE9524648F22FBB6974C7,4
B00F6DBA73E4AF402C025,4
D3737B1DEDA5AD010782A,4
BD7713B5CC06E2FE2FC9A,4
89720B8DBB74872CB021A,4
D453306D013B0DA61DC82,4
2CDB85B3B0525030BDD0A,4
D323E625BBD99FF871CB2,4
F2E96BDF0182E9E5EBE96,4
F304E112AEB4570E523D3,4
9C8F1D8D311644D69368E,4
F3180D070741BB6AA1349,4
F191951F3860ACECD52D5,4
24146538B6B50773E0004,4
73154505681289F8AC9FF,4
8B1B486A531AF76F487A6,4
4AA244527227B4550AD37,4
35D49615E5E0C095C46B7,4
8DCA335A6EED6999D7EF5,4
F678AC31656FF3CEBBD3C,4
B1B4CA1FEFE9929D42636,4
B1C686F392A52AE293B09,4
B1E1A10463F14AC9914B8,4
D07E54E336EF11042105F,4
C1B619CA4ED8D51955843,4
E17179E403FB34E617DE8,4
1E46178BA641E636AF1F6,4
F74BE09475F42B1E69588,4
B23B483A1EBCE9636FEB8,4
4A9CBA29B1A6103A7FA24,4
6E383A6CAED9C0BA7BD6C,4
F76F4CAAE5581C58A9EED,4
8EE570ABFE359D536AD1F,4
76A425AE6C854D4216BB8,4
36714EA7651C4B6438E7A,4
8F407AD8707C6F21D3E26,4
BB40234E3BB938B1F2838,4
3695B16A22C6FF75076DC,4
B30DF5D1B2EB118D6EAF6,4
A2A20779EA0D4FC4E810A,4
8F69FA3CA5166285EE502,4
E14327707A344141F2F5F,4
36E40C3DFBA197EB282C1,4
8D9635A9C995C7EAE6E0D,4
D0D50C791EF0C1491004D,4
23DEF382811F383AEDBAD,4
A5C2384B488E145DBDDCF,4
8B34CE6E15BC40C5C9F4F,4
BC9C54E05C80D4283E0F6,4
D211355110CB69B0AC28C,4
6D41B9925821FBC9C95DB,4
8B8516D6195F9B87AA2A2,4
8BD3073D4227BA1A83B5E,4
86B86168A7C2214CF7745,4
092A149FBFB7C00F7CE71,4
DC724E299D9B3E8AA623C,4
B080AA823035157136637,4
6DB1CAD90D7A74EAE3B72,4
131A4AA00155F131173D2,4
F5680A40C3C3BF62086E6,4
F614EC94D42C06C744AF2,4
4EC435493A0461C09D8B2,4
8C907A52A1FB36C7C0AF2,4
DC801B38F25D93F2C0DD3,4
F5C44F99604683C456CD3,4
357C965E86C6A896866A9,4
4D9D15E1B323E8943F0EA,4
B147B9F156CC26F4D08F8,4
04315793D210BE1B27EFD,4
4D268E96F280ABBDE99B1,4
6E31C16A9CE9D8C87AFEB,4
B1A5B6C4F0B2AD2BDE771,4
2381BA6A5E949F436D683,4
6B2223C95F93B7631D1C9,4
85D7D7869E9D2FCCCDB4B,4
578A5778CB995D76B4DF8,4
BFCC6FB8DFA0970496A7E,4
7E6E5602E572DB2A7428E,4
0B9D28119098AE3A36684,4
A914AB250879AC6B882D5,4
A9162660252E0E30F1FD0,4
7EF7242131C732B12F6BA,4
67E00EFBCADAE770DDC8C,4
E4800A607CFC2C1F85FAE,4
7F6D9F9A5E1229FE577EF,4
627CE57B83294B9B73F32,4
7F6F326DEFF1D0C5E8E6B,4
D8C7E420AF17E7C756490,4
A0BAA5CF9AB50F11B67CA,4
0C851FB54768EEEF9216E,4
9F7E6C6FD444E2074F52F,4
D894FDE95DCA79EFFB121,4
2856EDCB9A54FAFF1D3F0,4
1C3326D8A79C806ADF53B,4
E9AB50E989E2FA87B6A6D,4
80985CDAC8CCBA891AFDF,4
80BCC9B939CA5565E1147,4
A975D8B86B6545D08B820,4
80F701A1D5637578C3A3F,4
A984C618C1B89CEFCABD8,4
9EFC63B174F5A08315CB6,4
BFAA649ACDBA519616C26,4
6891AE2C0FA2082755ADB,4
9EC7BF9B818C4410F83F2,4
63515BAD7BBE43BA948F5,4
0767FA0B719A2211776B9,4
DBCABFF736AE78FE53B41,4
E7DDD7CFC5625684FAC0B,4
DA79F41CED1D72A8F552C,4
E5BAC971738EF1A48D4BD,4
2E64D127E8A482FAF4437,4
7C304DF94AAE2EE2E73DE,4
DA196F892887254CB1391,4
080031897408A43D2FA0B,4
2829A5C67982DF2F4BFA5,4
2F0CC59447A1381BEB74F,4
65A8B203DBC0A004286A9,4
2E4D154AB2AB49C43C422,4
657BE0F7560F9C2875D19,4
2F1CB8D8615ED693443A9,4
08107027846C0EBDC997C,4
E664FFBA357BA8B87193B,4
6741D4E32B51D8CC18A92,4
DABAB1D34C6A019ABD153,4
7D3F3809EA62A8FCF4483,4
7D6FF27C52747C1F52E44,4
64D0B607526FF7C5CE6C8,4
0BFD0DD9852F3F6B15C5C,4
6760555A166D15DAE2CC8,4
0C0BCAF36604BA18DCEF3,4
2F9A74C735C5D7B4D41BF,4
640373832D7C99B457319,4
7DC67EF94912EF98EBF2E,4
7DE708CA0597F37DA4AF4,4
2FD2F2639E21F2E1BA32A,4
602178B25592CB2D3AE6C,4
601A8D233E6DC0BC90534,4
9EBE0CEE896B0C56DF4D8,4
135EFA6146F9D69AA1991,4
0B7C8602012F4EF6C1DEE,4
5BE32012A1BDBCAE0CFAF,4
06EA3712475014962FCE3,4
D62EFE3684A84F15F3530,4
69CA93F23B0C6CF6FA689,4
BED173EBEC4D6B60FE8B0,4
26173FA70934CDB802DFE,4
32F52981E50C2332ED158,4
32F870BE3A39B4CFEA332,4
D5C3F2E9E684E82BF5C6B,4
5A408B0A30EDD9B8E3F49,4
25EC94EE4E5E5A86BFE8E,4
C42D03D542DE745F36AC7,4
D5BD1381C42F32114FBE9,4
84B46A7E95AFAA3FB791B,4
C5A47ADF0A55E7CCCA1A3,4
067BACB4D71C60DF32266,4
C5A9209D2C197AB6BF98B,4
287D6279D9BB52E0A5DB7,4
EFA18F328154558CA23C1,4
6AB7895CE5247B544C62B,4
6F9AE4E4080AAED6D53D4,4
0D0D4D881793B1D94E986,4
AC72E1E2DD888FEB88F79,4
9D7E0A6D57EB010139FE9,4
6B0A3521E7970EBE2B539,4
86696148DAB8519FB735C,4
A1214AB62A5307C5FFE61,4
ED47C6CC8C447695877BB,4
285A3C8EC6736B3329B34,4
2D705B1D680187554D360,4
5F9678219527F5F9BEB44,4
2DD78C84BFBFDC4F7C11F,4
E45758334CD42F2E7E401,4
820B6A1A446218F8F95AF,4
1912CA5ECEF1EC24CB8DB,4
5EA0B1FB5F6F174CF0389,4
1B73DF6238393763AD0BB,4
5E34CF2E387651179118E,4
BF3791220CA167CDBA4BD,4
5DE5E73AAEF5050F32DC0,4
AAA9D8DD63B4E60491D14,4
AAE156A5FA62CAD4C87A0,4
BF2A2901FEDE9D0E9A8DB,4
ED4457144FB56F8BF0FFA,4
69461710B087D50D4A466,4
EC47C3CC41E4884A78A94,4
1250D71194C524A837B50,4
5D0104693B1241C63CCB2,4
5CF6C436A519A5301401D,4
266DED2DD2D4CF89A170C,4
001C6D3EB53C8F18E2158,4
D6685711454B392B1EE00,4
18D39654AC592A449B8B6,4
834FCF2C8308A2F497C98,4
8372F0305EF5A22FFA641,4
329030F1F7514C26FAF2F,4
CF6F367D2B26603087AA4,4
9C59A0C4D28F9786DC149,4
A06EF955AC30F18C4C68E,4
91E201E438FE35261C5B5,4
3808AE92ADC28D9D73215,4
B4308D359D5588A29FCAF,4
4580907BCFAC3A4F5C0B1,4
FA73C6760BA79E6E619E2,4
DFD18AD13F7E09369D6DD,4
CA1352D913789F0B007DA,4
39F60B8C66F863523D890,4
CB49548568DA757B8E851,4
BA126023B72D06733E076,4
CE556D24A4EAE3B77AF38,4
451370D036BE651B2FDC1,4
9A4C6D75DDEA84C940F0F,4
44F44CD07E81510FE5384,4
9A25F31D2388E3046E67A,4
16C87FD61C061D926F78D,4
3D939370A1404E4700590,4
219D00C1555895A8D6422,4
FE5351FE81C29F8F27B42,4
90F349023B0BCE3A09DF6,4
1B0845F424902BA9B4894,4
4700A9B7A2DBF2466BB93,4
3A59FA7CFEBCD226A4D28,4
C22938C3246AF54C7A6BF,4
FE8A54280966CC7079CB0,4
3A539023D78A3F62C8ED3,4
153E4CBFEC1C3812DF679,4
FE4528CA386C7BF1DD1F1,4
1111EFCADAED2634DDCE1,4
A42B1790B90B58F1BDB5D,4
B4178C2BF944D0FD5913A,4
FA04CB22A0294B79D5A5B,4
985EC49BA4F0CC7808AFC,4
CE23A5B62A10C58C782D6,4
92ECE07167642DB1F5A7A,4
F97305794F6FEFAF0DAD7,4
C2426C7373C2F5AACC5F4,4
E09C07213A8F88509A1B9,4
99947C608711A662C8582,4
392932C4CAF8A582F048E,4
20B48FB630F884DB9ED66,4
994FA9ED5F083C03595EA,4
B5F5AAFE43490F5888D7D,4
DE925A28788A70EC1F1D1,4
FCB63E50C897DA3436A61,4
1B3857799CD9692004CF6,4
748D231BA83CA0AB433F4,4
992AD944665A0CC426F40,4
41E629DB07428851B9692,4
21054C20A0C4E8929F03C,4
946ECB36B3A432F484412,4
43614DB34CEFB80952369,4
295F50D44746F49398305,4
B8C8CDC923F3F84A0F1CF,4
0F7130C2D53559537787A,4
0A8C92E7089982B208538,4
B49A076AFFFD223080865,4
92F984A9EAF9F89743A1E,4
99E6C0F07F1F88F7D45BD,4
29D2D9470A4E5F25D110C,4
71DD50FA29FE204C892AE,4
3851BFBE0C0337255D0DB,4
74AC990FE9DE57BF7C547,4
E0C48F7C40481F55B5473,4
FCFD9456B1D15EC4358DD,4
73FBA958422E8F631B028,4
C9CE7AFEDD1318CB9DDF2,4
29910F7C677C633D5BA02,4
393FC7F86448E2646FEC1,4
B3BE91374563184D6928A,4
15D64F605C7345C957EC9,4
F8DD2A56DFFC1CE86B259,4
37700134AE581382C48AF,4
73207292B8643B56FBD03,4
3B2B14793F5266DDB2F3F,4
DF283CB68A843539BB3FD,4
1F82596DCB53404AFE041,4
47A22B92CCAAAEB3AEB71,4
9801E2E48484CB4C43FB1,4
4839DECD6C853FE429D68,4
E11C858A3F77FE5755F4B,4
9803F9E30D56A742F8CAC,4
FF3A5F2DD8E158F8C28D4,4
F901699DCDC3A8700E08A,4
3770AE7955158A46A5593,4
CA4ED4CD98247324CAB1F,4
90C1EFDBE82AEE270F57E,4
97E778CED7C0F5F6AAD78,4
A2A53FFD1515E149C1127,4
8FE3D0C89E1163041707A,4
3B54C87C9AD756AC859FA,4
4005361FDB4071BCD05DF,3
5BEB74949DCCA9D2135BB,3
5CB87A47DBAFE06D09AE6,3
322AC7C9AB1F80DA37AAF,3
0FEAE50F4C711F7E16317,3
BF0C5680DED447BBD91E3,3
CA699E80E09AF688DD4A6,3
EC85B7AAC9BA7C7BF7123,3
EC8633E9FB8AD4FAD03CD,3
5C245A71042E0ED51B6F7,3
0B855FBAEE023A7EF216F,3
16658C0BF9567D899D061,3
95C5F930551BC94EC81B3,3
E6110BBEAD5D6F59E822D,3
AB44F65B097F52C32266E,3
1F261E464D326C2A999E3,3
5C4CFD1F78A83899A5364,3
D6529DEE4F5B19D96650A,3
403F0BCD76FB6F301B12F,3
B5FF1FC26DFE05EBBDC13,3
1F2356889CCAB4BB39F77,3
9FB0C5D9A693CB6C77D5F,3
C439DD2E4B76D8A4BBAD4,3
5DD23592004B8DFBB6F2C,3
CA941C84AADE3560153C1,3
79E0BFA82480697270CDB,3
2073530112BBA62CF95D8,3
9EA9E400FECC7DD0A222E,3
EBA9FDADA14FCDA692946,3
3F2A435A70B0CA9E9A542,3
799EE24302756300B61AE,3
16422EA20C2D820BDAC06,3
207B2D292459DBD9664EC,3
692021BDD99A6283B2950,3
7985401175EE1968E1237,3
BF2AED419692FC7B30BFE,3
1663C228C94DBD1729F20,3
AAA5B68B169EEA365F1FD,3
D9BF0262CBD3394B20B72,3
D9C713ACDA681D5900E4F,3
3F6A705698E24E32A3F16,3
DFFEA4FEFB2BE8CEEBEF5,3
BF2A06C765A35BBF64DB8,3
3F8BCA08F404FCE393FDE,3
9602135D26A17CDFA0145,3
A709C1C6C22DE2C853CA6,3
959C6491B299B9B1EDA13,3
E4142259C03CE5FE121E8,3
BF1CBE3AD7DE6FE54FBC7,3
1355F69AB9EF21154DFD1,3
FCA6A7D539DD0761E987D,3
959282AD9C68D08450DAD,3
33050D793796D6E531F7A,3
9511633330956815251B3,3
411261363BE317F069A3C,3
EEEA5A8BB5C893623E910,3
331924D4E6F1E50D62034,3
59ED7C6391E6502ECB970,3
DA9201D4A9C92DB288894,3
DA75B1DB36E9BABCA55C4,3
FC258DF38FF99C93584A2,3
FC1495563267CFF100C33,3
6A2D3B935ECE26A4FCFDB,3
9DE862672B5974B52DDFD,3
5973146454DFE09B8CED4,3
EF478B55732BEDA78E195,3
5970ADA52BBEB7D06DD70,3
